rows=8433
cols=3180
(73, 714, 566)
(73, 717, -784)
(73, 727, -951)
(73, 784, 438)
(73, 805, -1021)
(73, 828, -172)
(73, 871, 565)
(73, 881, -837)
(73, 905, -805)
(73, 926, 268)
(73, 928, 337)
(73, 929, 844)
(73, 932, -245)
(73, 936, 453)
(73, 963, 608)
(73, 975, 896)
(73, 1030, 986)
(73, 1041, 967)
(73, 1070, 882)
(73, 1086, -867)
(73, 1089, -940)
(73, 1094, -950)
(73, 1100, -417)
(73, 1106, -966)
(73, 1109, -740)
(73, 1118, -527)
(73, 1136, 819)
(73, 1142, -799)
(73, 1151, -953)
(73, 1153, -908)
(73, 1174, 262)
(73, 1183, -258)
(73, 1191, -692)
(73, 1224, -195)
(73, 1225, -968)
(73, 1227, 484)
(73, 1237, 70)
(73, 1238, 211)
(73, 1248, 635)
(73, 1253, 383)
(73, 1265, 1022)
(73, 1287, -772)
(73, 1314, -553)
(73, 1322, -806)
(73, 1331, 238)
(73, 1332, -616)
(73, 1343, -868)
(73, 1357, 739)
(73, 1381, -862)
(73, 1398, -865)
(73, 1415, -781)
(73, 1429, -249)
(73, 1430, -412)
(73, 1431, 799)
(73, 1449, -102)
(73, 1468, 705)
(73, 1493, -850)
(73, 1497, -569)
(73, 1527, -629)
(73, 1541, -757)
(73, 1547, -722)
(73, 1560, -540)
(73, 1608, -688)
(73, 1632, -990)
(73, 1635, 879)
(73, 1676, -881)
(73, 1691, 305)
(73, 1709, 947)
(73, 1771, 94)
(73, 1779, -844)
(73, 1800, -405)
(73, 1809, -463)
(73, 1845, -798)
(73, 1937, 518)
(73, 1947, 727)
(73, 2063, -300)
(73, 2076, -905)
(73, 2093, -961)
(73, 2130, -603)
(73, 2150, 794)
(73, 2152, 746)
(73, 2619, 589)
(73, 2644, 884)
(73, 2716, -758)
(73, 2832, 712)
(73, 2966, -1010)
(73, 2972, -997)
(73, 2993, -716)
(73, 3069, -615)
(73, 3076, 658)
(73, 3112, -518)
(73, 3135, 648)
(73, 3147, -566)
(73, 3162, 725)
(73, 3174, -300)
(74, 100, 1005)
(74, 178, 828)
(74, 196, 920)
(74, 368, 891)
(74, 666, -913)
(74, 775, 362)
(74, 888, -630)
(74, 901, 149)
(74, 919, -254)
(74, 1048, 213)
(74, 1244, -578)
(74, 1332, 656)
(74, 1430, -807)
(74, 1516, -407)
(74, 2285, -218)
(74, 2575, -607)
(75, 1, -262)
(75, 12, -995)
(75, 57, 932)
(75, 63, 794)
(75, 64, -592)
(75, 90, 895)
(75, 108, -521)
(75, 156, -674)
(75, 164, -921)
(75, 198, -807)
(75, 209, -806)
(75, 224, -293)
(75, 249, -703)
(75, 276, 955)
(75, 289, -229)
(75, 297, 796)
(75, 304, 727)
(75, 314, -10)
(75, 337, -273)
(75, 340, 707)
(75, 361, 532)
(75, 370, 663)
(75, 376, 538)
(75, 391, -715)
(75, 406, -744)
(75, 409, 761)
(75, 432, -605)
(75, 492, 73)
(75, 517, -654)
(75, 526, -721)
(75, 531, -294)
(75, 544, -558)
(75, 551, -1011)
(75, 569, 486)
(75, 588, -689)
(75, 620, 781)
(75, 649, -870)
(75, 661, -929)
(75, 677, -561)
(75, 680, 938)
(75, 701, 856)
(75, 707, -229)
(75, 747, -1009)
(75, 796, 1013)
(75, 808, -522)
(75, 822, 664)
(75, 858, -587)
(75, 873, -684)
(75, 876, -933)
(75, 883, 195)
(75, 895, 477)
(75, 927, -545)
(75, 960, -958)
(75, 996, -736)
(75, 1016, 490)
(75, 1038, 394)
(75, 1051, -586)
(75, 1074, 927)
(75, 1081, 591)
(75, 1097, 779)
(75, 1120, -401)
(75, 1125, -596)
(75, 1126, -645)
(75, 1167, -550)
(75, 1194, 763)
(75, 1198, 347)
(75, 1199, 647)
(75, 1218, -933)
(75, 1230, -494)
(75, 1240, -806)
(75, 1241, 617)
(75, 1244, 224)
(75, 1266, -518)
(75, 1308, -686)
(75, 1322, -894)
(75, 1330, -716)
(75, 1372, 759)
(75, 1404, 766)
(75, 1433, 866)
(75, 1437, 961)
(75, 1441, 528)
(75, 1447, 641)
(75, 1523, 70)
(75, 1535, -909)
(75, 1536, -1023)
(75, 1546, 1022)
(75, 1563, 764)
(75, 1622, -911)
(75, 1624, -784)
(75, 1703, 1016)
(75, 1742, 842)
(75, 1756, 915)
(75, 1870, -774)
(75, 1953, -797)
(75, 2040, 200)
(75, 2053, 527)
(75, 2069, -615)
(75, 2106, 941)
(75, 2115, -859)
(75, 2127, 942)
(75, 2155, 122)
(75, 2159, 47)
(75, 2164, -776)
(75, 2226, 747)
(75, 2246, 1023)
(75, 2278, 181)
(75, 2344, -959)
(75, 2414, -891)
(75, 2461, -967)
(75, 2470, 560)
(75, 2529, -1017)
(75, 2571, 529)
(75, 2608, -1007)
(75, 2620, 600)
(75, 2707, 622)
(75, 2724, 1003)
(75, 2799, -138)
(75, 2808, 887)
(75, 2828, -21)
(75, 2880, -883)
(75, 2995, 287)
(75, 3012, -501)
(75, 3035, 998)
(75, 3113, 58)
(75, 3124, -926)
(75, 3148, 827)
(76, 16, -738)
(76, 22, 816)
(76, 45, 206)
(76, 57, -1007)
(76, 65, -585)
(76, 83, 65)
(76, 101, 658)
(76, 109, -812)
(76, 132, -836)
(76, 136, 890)
(76, 140, -746)
(76, 141, -606)
(76, 144, 1010)
(76, 148, -649)
(76, 168, 729)
(76, 172, 741)
(76, 174, -302)
(76, 176, -817)
(76, 179, 532)
(76, 186, -808)
(76, 212, 579)
(76, 220, 541)
(76, 221, 262)
(76, 249, -699)
(76, 259, 622)
(76, 262, 284)
(76, 275, 709)
(76, 277, 101)
(76, 285, -881)
(76, 290, 771)
(76, 302, -629)
(76, 303, -1736)
(76, 305, -957)
(76, 317, 588)
(76, 318, -932)
(76, 319, -722)
(76, 329, -467)
(76, 350, -794)
(76, 365, 612)
(76, 378, 854)
(76, 386, 535)
(76, 403, -335)
(76, 417, -880)
(76, 422, -541)
(76, 436, 714)
(76, 437, 907)
(76, 443, 994)
(76, 452, 195)
(76, 463, 153)
(76, 475, -524)
(76, 491, -830)
(76, 499, 523)
(76, 503, -858)
(76, 510, -860)
(76, 517, -643)
(76, 520, 169)
(76, 526, 171)
(76, 527, 568)
(76, 531, 681)
(76, 546, -788)
(76, 575, 286)
(76, 579, 521)
(76, 587, 255)
(76, 595, -830)
(76, 600, 665)
(76, 632, -39)
(76, 635, -403)
(76, 667, 930)
(76, 673, 924)
(76, 679, 691)
(76, 684, -757)
(76, 725, -42)
(76, 801, 931)
(76, 805, 915)
(76, 828, 783)
(76, 855, -623)
(76, 860, 470)
(76, 862, -208)
(76, 871, 233)
(76, 877, 670)
(76, 879, -33)
(76, 884, 95)
(76, 887, -886)
(76, 892, -872)
(76, 893, 693)
(76, 906, -803)
(76, 915, -792)
(76, 920, 527)
(76, 930, -689)
(76, 955, 494)
(76, 967, -567)
(76, 971, -1)
(76, 988, -809)
(76, 1000, -1014)
(76, 1008, -530)
(76, 1013, 848)
(76, 1015, -495)
(76, 1016, 897)
(76, 1017, -1020)
(76, 1030, -713)
(76, 1056, -738)
(76, 1081, -638)
(76, 1093, 714)
(76, 1116, 921)
(76, 1120, 571)
(76, 1123, -74)
(76, 1133, 749)
(76, 1138, -601)
(76, 1155, -785)
(76, 1164, -435)
(76, 1168, 669)
(76, 1182, -950)
(76, 1183, 774)
(76, 1190, -740)
(76, 1200, -670)
(76, 1208, 735)
(76, 1213, -713)
(76, 1224, 768)
(76, 1226, 818)
(76, 1252, 131)
(76, 1273, -922)
(76, 1286, -362)
(76, 1292, 636)
(76, 1300, 937)
(76, 1308, 670)
(76, 1312, -307)
(76, 1314, -881)
(76, 1317, 137)
(76, 1332, -715)
(76, 1338, 327)
(76, 1363, 49)
(76, 1364, -777)
(76, 1366, -415)
(76, 1381, -272)
(76, 1382, -829)
(76, 1391, -993)
(76, 1398, 450)
(76, 1401, -924)
(76, 1411, 706)
(76, 1413, 185)
(76, 1424, -624)
(76, 1431, 838)
(76, 1440, 975)
(76, 1445, 813)
(76, 1458, 244)
(76, 1459, 685)
(76, 1464, 532)
(76, 1477, -773)
(76, 1483, -861)
(76, 1517, 931)
(76, 1536, -525)
(76, 1544, -539)
(76, 1587, -953)
(76, 1643, -560)
(76, 1666, -975)
(76, 1676, 743)
(76, 1684, 653)
(76, 1688, -912)
(76, 1771, -558)
(76, 1786, -944)
(76, 1792, 975)
(76, 1816, -849)
(76, 1917, -754)
(76, 1922, -558)
(76, 1929, 777)
(76, 1931, -121)
(76, 1974, -383)
(76, 1981, -294)
(76, 2011, -805)
(76, 2015, -975)
(76, 2099, 39)
(76, 2188, -661)
(76, 2268, -330)
(76, 2323, -66)
(76, 2345, -884)
(76, 2348, -828)
(76, 2350, -482)
(76, 2351, -19)
(76, 2384, -943)
(76, 2399, 603)
(76, 2429, -642)
(76, 2496, 989)
(76, 2531, -980)
(76, 2533, -783)
(76, 2540, -647)
(76, 2569, -525)
(76, 2572, 362)
(76, 2689, -540)
(76, 2698, 448)
(76, 2711, 687)
(76, 2725, -470)
(76, 2745, -837)
(76, 2771, -1002)
(76, 2903, -784)
(76, 2906, -672)
(76, 2920, 998)
(76, 2940, 787)
(76, 2993, -745)
(76, 3058, 946)
(76, 3083, -548)
(76, 3088, -244)
(76, 3097, -887)
(76, 3105, 834)
(76, 3114, 657)
(76, 3117, -782)
(76, 3130, 521)
(76, 3140, -103)
(76, 3161, 690)
(76, 3172, 589)
(77, 49, -687)
(77, 101, -925)
(77, 114, -783)
(77, 147, -52)
(77, 200, 737)
(77, 238, -960)
(77, 266, 314)
(77, 445, 444)
(77, 483, -796)
(77, 652, 660)
(77, 666, -826)
(77, 691, -775)
(77, 812, 562)
(77, 843, 363)
(77, 929, -61)
(77, 960, 563)
(77, 983, 835)
(77, 1135, -664)
(77, 1206, 192)
(77, 1240, 43)
(77, 1282, -536)
(77, 1421, -709)
(77, 1466, -778)
(77, 1472, 842)
(77, 1546, 908)
(77, 1549, -743)
(77, 1783, -725)
(77, 2081, 110)
(77, 2308, 544)
(78, 67, 995)
(78, 76, 553)
(78, 186, 981)
(78, 219, 520)
(78, 238, 660)
(78, 256, 862)
(78, 272, 552)
(78, 381, -122)
(78, 421, 897)
(78, 504, -34)
(78, 533, -333)
(78, 617, 674)
(78, 635, 760)
(78, 699, 733)
(78, 716, -542)
(78, 724, 566)
(78, 756, -701)
(78, 780, 646)
(78, 801, 892)
(78, 812, -339)
(78, 821, 525)
(78, 839, 290)
(78, 853, 645)
(78, 956, 524)
(78, 988, 452)
(78, 992, 646)
(78, 1034, -850)
(78, 1036, 730)
(78, 1058, 758)
(78, 1153, 955)
(78, 1300, 887)
(78, 1392, 578)
(78, 1410, 545)
(78, 1418, 775)
(78, 1485, 562)
(78, 1572, 567)
(78, 1589, 918)
(78, 1865, 1001)
(78, 1893, 757)
(78, 1926, 1011)
(78, 1996, -200)
(78, 2165, 804)
(78, 2484, 656)
(78, 2540, 164)
(78, 2627, 845)
(78, 2884, 385)
(78, 3173, 906)
(79, 55, 64)
(79, 82, -529)
(79, 95, 677)
(79, 108, -655)
(79, 142, 933)
(79, 167, 814)
(79, 168, -760)
(79, 207, -676)
(79, 212, 819)
(79, 234, 548)
(79, 247, 444)
(79, 255, 666)
(79, 297, 407)
(79, 301, -550)
(79, 312, -689)
(79, 315, -799)
(79, 322, 806)
(79, 334, -952)
(79, 358, 889)
(79, 366, -780)
(79, 367, -404)
(79, 370, 743)
(79, 374, -958)
(79, 378, -276)
(79, 459, 926)
(79, 467, 114)
(79, 485, 682)
(79, 486, -707)
(79, 499, 796)
(79, 519, 398)
(79, 540, 890)
(79, 592, 608)
(79, 594, 922)
(79, 603, -986)
(79, 633, 489)
(79, 661, 328)
(79, 662, -866)
(79, 665, 346)
(79, 711, 602)
(79, 714, 882)
(79, 733, 759)
(79, 748, -273)
(79, 754, -785)
(79, 756, 763)
(79, 763, 477)
(79, 782, -610)
(79, 841, 57)
(79, 901, -846)
(79, 911, -751)
(79, 923, -801)
(79, 959, -566)
(79, 964, 715)
(79, 981, 585)
(79, 991, 877)
(79, 999, 952)
(79, 1007, 626)
(79, 1009, -147)
(79, 1068, 721)
(79, 1094, 698)
(79, 1105, 995)
(79, 1114, 217)
(79, 1126, 201)
(79, 1143, 975)
(79, 1155, 688)
(79, 1162, 1012)
(79, 1180, 175)
(79, 1197, 985)
(79, 1199, -648)
(79, 1206, 753)
(79, 1213, 442)
(79, 1240, -993)
(79, 1254, 62)
(79, 1290, -572)
(79, 1291, -966)
(79, 1294, 676)
(79, 1296, -915)
(79, 1315, 702)
(79, 1359, -997)
(79, 1360, 515)
(79, 1363, 951)
(79, 1389, -137)
(79, 1418, 436)
(79, 1429, 639)
(79, 1430, -797)
(79, 1432, -712)
(79, 1437, 1023)
(79, 1444, 952)
(79, 1454, 786)
(79, 1463, -115)
(79, 1464, 634)
(79, 1476, -509)
(79, 1509, 550)
(79, 1519, -835)
(79, 1547, -764)
(79, 1560, -882)
(79, 1605, 601)
(79, 1646, -878)
(79, 1657, -769)
(79, 1672, 622)
(79, 1685, -262)
(79, 1724, -103)
(79, 1729, -1016)
(79, 1785, -695)
(79, 1815, -593)
(79, 1886, -247)
(79, 2000, -464)
(79, 2040, -465)
(79, 2086, -253)
(79, 2102, 968)
(79, 2207, 293)
(79, 2296, -753)
(79, 2333, 504)
(79, 2395, 801)
(79, 2399, 891)
(79, 2448, -549)
(79, 2620, 133)
(79, 2647, 691)
(79, 2716, -479)
(79, 2776, 962)
(79, 2795, 196)
(79, 2799, 528)
(79, 2823, 79)
(79, 2840, 871)
(79, 2847, -858)
(79, 2867, -101)
(79, 2878, -724)
(79, 2927, 577)
(79, 3036, -766)
(79, 3140, -571)
(79, 3173, 819)
(79, 3177, 711)
(80, 19, 371)
(80, 27, 6)
(80, 60, -763)
(80, 71, -928)
(80, 92, -340)
(80, 94, 410)
(80, 99, -77)
(80, 165, -16)
(80, 184, 537)
(80, 214, 974)
(80, 232, -17)
(80, 262, 781)
(80, 288, -1017)
(80, 303, -586)
(80, 304, 891)
(80, 305, 130)
(80, 316, -676)
(80, 344, -773)
(80, 390, 183)
(80, 393, -64)
(80, 397, 573)
(80, 412, -982)
(80, 431, -540)
(80, 443, -682)
(80, 449, -71)
(80, 464, -884)
(80, 510, -871)
(80, 549, 571)
(80, 554, 810)
(80, 585, 303)
(80, 602, -910)
(80, 618, -858)
(80, 642, 501)
(80, 649, -110)
(80, 665, -559)
(80, 667, -666)
(80, 673, -632)
(80, 681, 539)
(80, 684, -923)
(80, 685, -684)
(80, 698, 898)
(80, 718, -515)
(80, 740, -795)
(80, 805, 615)
(80, 811, -886)
(80, 814, 609)
(80, 888, 538)
(80, 929, -937)
(80, 935, 635)
(80, 962, -432)
(80, 964, 779)
(80, 967, -415)
(80, 968, 961)
(80, 975, 273)
(80, 1001, -66)
(80, 1065, -892)
(80, 1073, 353)
(80, 1080, 899)
(80, 1089, 690)
(80, 1097, 991)
(80, 1105, -700)
(80, 1135, -887)
(80, 1144, 136)
(80, 1161, -787)
(80, 1170, -559)
(80, 1197, 641)
(80, 1237, -53)
(80, 1260, -973)
(80, 1265, 181)
(80, 1300, -1011)
(80, 1306, -196)
(80, 1307, -601)
(80, 1348, -554)
(80, 1358, -939)
(80, 1361, 755)
(80, 1381, 694)
(80, 1401, 664)
(80, 1406, -558)
(80, 1420, -513)
(80, 1421, -18)
(80, 1426, 1017)
(80, 1480, -900)
(80, 1499, 869)
(80, 1511, -867)
(80, 1541, -830)
(80, 1548, -222)
(80, 1568, 284)
(80, 1570, 664)
(80, 1589, 789)
(80, 1638, 774)
(80, 1668, -590)
(80, 1672, -514)
(80, 1806, -628)
(80, 1990, -849)
(80, 2005, -1000)
(80, 2083, 538)
(80, 2130, -142)
(80, 2165, 222)
(80, 2206, -400)
(80, 2337, -1022)
(80, 2384, -980)
(80, 2456, -637)
(80, 2494, 927)
(80, 2531, -655)
(80, 2574, -533)
(80, 2613, -1016)
(80, 2684, 718)
(80, 2701, 268)
(80, 2704, 631)
(80, 2755, -637)
(80, 2776, -26)
(80, 2832, -536)
(80, 2903, -666)
(80, 2926, 125)
(80, 3068, -411)
(80, 3129, -347)
(80, 3137, -263)
(81, 24, -1002)
(81, 28, -808)
(81, 30, 908)
(81, 69, -901)
(81, 99, -488)
(81, 300, -1006)
(81, 379, -786)
(81, 387, 877)
(81, 413, -715)
(81, 435, -696)
(81, 436, -1019)
(81, 520, 243)
(81, 528, -547)
(81, 573, -398)
(81, 587, -773)
(81, 672, -883)
(81, 747, -931)
(81, 797, -587)
(81, 936, 830)
(81, 952, 501)
(81, 969, -993)
(81, 975, -839)
(81, 993, -835)
(81, 1039, -777)
(81, 1068, 191)
(81, 1077, -193)
(81, 1096, 745)
(81, 1132, 886)
(81, 1155, -743)
(81, 1161, 439)
(81, 1294, -622)
(81, 1399, -776)
(81, 1404, 685)
(81, 1497, -137)
(81, 1546, -82)
(81, 1757, -992)
(81, 2029, -801)
(81, 2090, -850)
(81, 2110, -235)
(81, 2119, -646)
(81, 2191, -195)
(81, 2332, -842)
(81, 2436, -880)
(81, 2946, -907)
(81, 2966, 448)
(82, 10, -516)
(82, 61, -552)
(82, 96, 599)
(82, 148, 581)
(82, 157, -867)
(82, 223, -865)
(82, 232, 545)
(82, 246, 340)
(82, 255, -568)
(82, 265, 879)
(82, 287, -601)
(82, 321, -857)
(82, 340, -145)
(82, 357, -974)
(82, 360, 989)
(82, 362, -718)
(82, 385, -903)
(82, 408, 525)
(82, 457, -485)
(82, 469, 785)
(82, 516, -395)
(82, 533, 558)
(82, 549, 946)
(82, 563, 69)
(82, 586, -394)
(82, 595, -281)
(82, 597, 642)
(82, 617, 297)
(82, 619, -943)
(82, 622, 932)
(82, 642, 720)
(82, 654, -976)
(82, 669, 806)
(82, 732, -779)
(82, 759, 347)
(82, 765, -739)
(82, 768, 259)
(82, 801, 221)
(82, 839, -833)
(82, 874, -523)
(82, 908, 580)
(82, 913, 702)
(82, 923, -49)
(82, 925, -934)
(82, 943, -788)
(82, 952, 723)
(82, 972, 874)
(82, 973, 761)
(82, 1000, -895)
(82, 1003, -571)
(82, 1017, -625)
(82, 1022, 1001)
(82, 1040, -467)
(82, 1050, -496)
(82, 1084, -64)
(82, 1088, -702)
(82, 1095, -63)
(82, 1099, 1007)
(82, 1117, -335)
(82, 1131, -845)
(82, 1157, -99)
(82, 1163, -526)
(82, 1176, -194)
(82, 1188, -802)
(82, 1190, 651)
(82, 1191, 275)
(82, 1220, 688)
(82, 1221, -998)
(82, 1251, 240)
(82, 1259, -661)
(82, 1262, -437)
(82, 1274, -658)
(82, 1276, 882)
(82, 1298, 698)
(82, 1367, 807)
(82, 1403, 23)
(82, 1413, 608)
(82, 1440, 278)
(82, 1480, -94)
(82, 1494, 947)
(82, 1502, -563)
(82, 1511, -612)
(82, 1536, -917)
(82, 1541, 602)
(82, 1553, -999)
(82, 1568, 800)
(82, 1573, 720)
(82, 1602, 991)
(82, 1702, -1018)
(82, 1782, 26)
(82, 1844, 769)
(82, 1899, 759)
(82, 1959, 393)
(82, 2041, 805)
(82, 2128, -720)
(82, 2164, 936)
(82, 2183, 844)
(82, 2198, -632)
(82, 2232, -6)
(82, 2269, -107)
(82, 2274, -702)
(82, 2275, 362)
(82, 2361, -693)
(82, 2562, -791)
(82, 2570, 657)
(82, 2651, 11)
(82, 2671, 825)
(82, 2683, -273)
(82, 2728, 599)
(82, 2792, -463)
(82, 2831, -621)
(82, 2841, 981)
(82, 2874, -947)
(82, 2888, 333)
(82, 2907, -15)
(82, 2934, -957)
(82, 2947, 557)
(82, 2981, 883)
(82, 3008, -785)
(82, 3031, 683)
(82, 3039, -585)
(82, 3052, 138)
(82, 3143, 873)
(83, 2, -412)
(83, 67, -707)
(83, 84, 615)
(83, 169, -227)
(83, 285, -698)
(83, 310, 115)
(83, 319, -25)
(83, 349, 336)
(83, 372, 145)
(83, 375, -890)
(83, 381, 212)
(83, 394, 981)
(83, 395, 642)
(83, 418, 687)
(83, 427, 730)
(83, 447, 924)
(83, 476, 596)
(83, 493, 658)
(83, 584, 518)
(83, 597, -1)
(83, 616, 537)
(83, 629, 693)
(83, 650, 962)
(83, 662, 742)
(83, 667, 961)
(83, 676, -597)
(83, 685, 938)
(83, 693, 733)
(83, 705, -761)
(83, 737, 545)
(83, 904, 799)
(83, 910, 650)
(83, 944, 647)
(83, 948, -528)
(83, 993, 320)
(83, 1009, -855)
(83, 1011, -51)
(83, 1096, -742)
(83, 1152, 646)
(83, 1177, 836)
(83, 1212, -703)
(83, 1215, 913)
(83, 1242, 209)
(83, 1254, 670)
(83, 1298, -341)
(83, 1307, -512)
(83, 1309, -273)
(83, 1319, 667)
(83, 1360, -873)
(83, 1450, 890)
(83, 1457, -877)
(83, 1475, 691)
(83, 1478, 564)
(83, 1493, -542)
(83, 1499, 896)
(83, 1500, 1002)
(83, 1521, 265)
(83, 1574, -585)
(83, 1575, 958)
(83, 1632, 958)
(83, 1633, -55)
(83, 1649, -685)
(83, 1674, -856)
(83, 1696, 892)
(83, 1714, -805)
(83, 1794, -555)
(83, 1934, 1008)
(83, 1943, -538)
(83, 1998, 68)
(83, 2017, 847)
(83, 2041, 456)
(83, 2350, -566)
(83, 2357, -651)
(83, 2400, 790)
(83, 2496, 939)
(83, 2497, -540)
(83, 2536, 677)
(83, 2539, 86)
(83, 2548, -477)
(83, 2708, 938)
(83, 2834, -728)
(83, 3006, 915)
(83, 3110, 807)
(83, 3117, 564)
(83, 3158, 516)
(84, 15, 790)
(84, 24, -161)
(84, 51, -924)
(84, 63, 969)
(84, 65, -965)
(84, 79, -568)
(84, 92, 432)
(84, 96, 773)
(84, 112, 5)
(84, 116, 823)
(84, 133, -973)
(84, 157, -692)
(84, 179, 577)
(84, 181, -295)
(84, 187, 516)
(84, 236, 720)
(84, 246, -569)
(84, 284, -729)
(84, 292, -832)
(84, 328, -994)
(84, 349, 537)
(84, 357, -590)
(84, 359, -768)
(84, 363, -687)
(84, 373, -797)
(84, 380, 964)
(84, 387, 667)
(84, 397, 211)
(84, 404, -25)
(84, 408, 860)
(84, 431, -978)
(84, 450, -703)
(84, 463, 124)
(84, 465, 773)
(84, 498, -510)
(84, 500, -128)
(84, 522, 544)
(84, 537, -55)
(84, 559, -448)
(84, 566, 901)
(84, 574, -894)
(84, 593, -635)
(84, 600, 748)
(84, 606, 569)
(84, 611, 1011)
(84, 612, 29)
(84, 630, 604)
(84, 635, 921)
(84, 639, 687)
(84, 659, -189)
(84, 674, 533)
(84, 686, 823)
(84, 710, 910)
(84, 715, 753)
(84, 749, -220)
(84, 754, 934)
(84, 770, -222)
(84, 774, -339)
(84, 796, 580)
(84, 809, 794)
(84, 821, -252)
(84, 830, 238)
(84, 834, -589)
(84, 840, 637)
(84, 842, -519)
(84, 893, 121)
(84, 901, -688)
(84, 942, -736)
(84, 946, -896)
(84, 954, 563)
(84, 1000, 694)
(84, 1006, -616)
(84, 1015, -523)
(84, 1045, -991)
(84, 1051, -1015)
(84, 1061, -777)
(84, 1081, 538)
(84, 1086, -684)
(84, 1122, -84)
(84, 1147, 882)
(84, 1178, -671)
(84, 1181, -811)
(84, 1187, 98)
(84, 1197, -718)
(84, 1224, 807)
(84, 1259, 9)
(84, 1262, 293)
(84, 1265, 866)
(84, 1267, -84)
(84, 1274, 999)
(84, 1340, 652)
(84, 1345, 730)
(84, 1348, -328)
(84, 1350, 314)
(84, 1367, -706)
(84, 1378, 574)
(84, 1389, -253)
(84, 1401, -1018)
(84, 1415, 801)
(84, 1419, -984)
(84, 1428, -1007)
(84, 1444, -965)
(84, 1475, -1006)
(84, 1485, 955)
(84, 1499, 656)
(84, 1503, 955)
(84, 1529, 577)
(84, 1531, -950)
(84, 1550, 609)
(84, 1581, -344)
(84, 1678, 964)
(84, 1691, -189)
(84, 1700, -656)
(84, 1717, -491)
(84, 1734, 147)
(84, 1811, -593)
(84, 1816, -673)
(84, 1834, -598)
(84, 1863, 31)
(84, 1893, -264)
(84, 1964, 680)
(84, 2019, 756)
(84, 2022, 1006)
(84, 2032, 905)
(84, 2037, -779)
(84, 2117, 597)
(84, 2129, 866)
(84, 2204, 129)
(84, 2206, 715)
(84, 2220, 670)
(84, 2227, 617)
(84, 2263, -282)
(84, 2308, 581)
(84, 2333, -884)
(84, 2334, 905)
(84, 2402, 583)
(84, 2440, -425)
(84, 2463, 35)
(84, 2473, -824)
(84, 2494, 286)
(84, 2528, 761)
(84, 2563, 539)
(84, 2628, 815)
(84, 2657, 487)
(84, 2692, -1005)
(84, 2702, 1000)
(84, 2714, 739)
(84, 2739, 79)
(84, 2812, 884)
(84, 2833, 655)
(84, 2848, 816)
(84, 2855, 831)
(84, 2899, 701)
(84, 2907, 233)
(84, 2910, -596)
(84, 2912, 705)
(84, 2975, 709)
(84, 3002, -658)
(84, 3023, 650)
(84, 3060, 118)
(84, 3071, 762)
(84, 3128, 330)
(84, 3162, 639)
(85, 26, 1020)
(85, 29, -988)
(85, 36, 876)
(85, 40, -146)
(85, 46, 954)
(85, 47, 739)
(85, 54, -615)
(85, 58, 332)
(85, 75, -79)
(85, 85, 855)
(85, 87, 1220)
(85, 91, 622)
(85, 92, -1014)
(85, 94, 822)
(85, 96, 658)
(85, 97, 635)
(85, 113, -676)
(85, 123, -728)
(85, 128, 1001)
(85, 129, -617)
(85, 136, -633)
(85, 142, 1020)
(85, 156, -523)
(85, 157, 868)
(85, 164, 401)
(85, 166, -754)
(85, 171, 668)
(85, 176, -730)
(85, 188, 194)
(85, 191, 953)
(85, 194, -849)
(85, 209, 269)
(85, 210, -972)
(85, 212, 83)
(85, 216, 675)
(85, 237, 233)
(85, 246, 50)
(85, 254, 909)
(85, 255, 520)
(85, 267, -474)
(85, 270, 126)
(85, 273, -167)
(85, 275, 669)
(85, 282, 717)
(85, 285, 169)
(85, 304, 44)
(85, 314, -522)
(85, 315, -756)
(85, 322, 824)
(85, 331, -639)
(85, 332, 549)
(85, 342, -140)
(85, 343, -587)
(85, 354, 934)
(85, 356, 850)
(85, 363, 688)
(85, 373, -950)
(85, 374, -746)
(85, 392, -117)
(85, 421, 558)
(85, 434, 410)
(85, 435, -887)
(85, 436, 733)
(85, 442, 185)
(85, 445, 347)
(85, 449, -1003)
(85, 463, 286)
(85, 467, -953)
(85, 473, -869)
(85, 477, -39)
(85, 478, -667)
(85, 490, 599)
(85, 495, 1023)
(85, 502, -668)
(85, 528, -37)
(85, 532, -667)
(85, 537, 699)
(85, 543, -1647)
(85, 544, -499)
(85, 545, -674)
(85, 549, 779)
(85, 550, 971)
(85, 557, 617)
(85, 561, -349)
(85, 627, -534)
(85, 631, 606)
(85, 633, 474)
(85, 653, -431)
(85, 657, 972)
(85, 662, 805)
(85, 665, -781)
(85, 690, 704)
(85, 696, 727)
(85, 708, -93)
(85, 711, -794)
(85, 712, -534)
(85, 723, 779)
(85, 727, 581)
(85, 733, 882)
(85, 744, -685)
(85, 746, 533)
(85, 779, -839)
(85, 782, 571)
(85, 789, 901)
(85, 798, -386)
(85, 802, 801)
(85, 805, 983)
(85, 810, -436)
(85, 826, -944)
(85, 828, 757)
(85, 845, -456)
(85, 849, 724)
(85, 855, 931)
(85, 866, -608)
(85, 882, 658)
(85, 887, -707)
(85, 894, -988)
(85, 898, -595)
(85, 903, -765)
(85, 911, 163)
(85, 921, 770)
(85, 923, -716)
(85, 927, -425)
(85, 932, 691)
(85, 939, 463)
(85, 949, 735)
(85, 954, 512)
(85, 963, -560)
(85, 971, -730)
(85, 985, 667)
(85, 988, -498)
(85, 991, -887)
(85, 996, 559)
(85, 998, 776)
(85, 999, -929)
(85, 1005, 823)
(85, 1041, -487)
(85, 1046, 715)
